SchemeCode,SchemeName
Scheme Code,ISIN Div Reinvestment
117620,-
117619,INF109K01E50
153291,-
153290,INF205KA1AK4
153288,-
153289,INF205KA1AH0
148751,-
148752,INF205KA1346
148753,-
148754,INF205KA1312
120385,-
120384,INF205K01KX6
108377,INF205K01163
108378,-
120405,-
120404,INF205K01MC6
106654,-
106653,INF205K01CF0
152756,-
152757,INF205KA1924
152758,-
152759,INF205KA1890
120395,-
120394,INF205K01NF7
112171,-
112173,INF205K01346
152863,-
152860,INF205KA1981
152862,-
152861,INF205KA1957
149321,-
149322,INF00XX01BW2
149323,INF00XX01BT8
149324,-
153260,-
153261,INF00XX01DI7
153262,INF00XX01DF3
153263,-
149268,-
149271,INF00XX01BQ4
149270,-
149269,INF00XX01BN1
151384,-
151383,INF174KA1MF6
151381,-
151382,INF174KA1MC3
150624,-
150625,INF174KA1JP1
150626,-
150622,INF174KA1JM8
152169,-
152172,INF174KA1PR4
152170,-
152171,INF174KA1PO1
153447,-
153448,INF174KA1VZ5
153449,-
153450,INF174KA1WC2
148606,-
148605,INF174KA1FJ2
148602,-
148603,INF174KA1FG8
152214,-
152215,INF174KA1QB6
152216,-
152213,INF174KA1PY0
133796,-
133799,INF178L01087
133801,-
133800,INF178L01AJ3
149841,-
149842,INF174KA1IH0
149840,-
149843,INF174KA1IE7
152910,-
152911,INF174KA1TI5
152913,-
152912,INF174KA1TL9
147727,-
147724,-
147728,INF174KA1EV0
147725,INF174KA1EY4
151881,-
151880,INF174KA1ON6
151878,-
151879,INF174KA1OK2
152702,-
152704,-
152703,-
152700,INF174KA1SE6
152462,-
152463,INF174KA1RB4
152460,-
152461,INF174KA1QY8
153117,INF174KA1TU0
153118,-
153116,-
153119,INF174KA1TX4
134017,-
133908,INF767K01NL4
134016,-
134015,INF767K01NI0
152024,-
152023,INF397L01LI8
152025,-
152026,INF397L01LE7
120351,-
120350,INF767K01GX3
107763,-
107764,INF767K01493
152920,-
152921,INF767K01RS0
152922,-
152923,INF767K01RP6
152045,-
152048,INF174V01BS0
152047,INF174V01BP6
152046,-
145357,INF174V01671
145356,-
145358,INF174V01648
145355,-
152672,-
152670,INF174V01CE8
152671,-
152669,INF174V01CB4
148624,INF769K01GY7
148623,-
148621,-
148622,INF769K01GV3
118837,-
114931,-
118838,INF769K01BN1
114930,INF769K01143
143785,-
143783,-
143784,INF769K01EF1
143786,INF769K01EC8
153366,INF247L01EU5
153364,-
153367,INF247L01ER1
153365,-
152796,-
152797,INF247L01DI2
152794,-
152795,INF247L01DF8
152964,-
152965,INF247L01DP7
152967,INF247L01DS1
152966,-
153484,-
153483,INF247L01EY7
153482,-
153485,INF247L01FB2
153258,-
153259,INF247L01EL4
153256,-
153257,INF247L01EO8
152762,INF247L01DC5
152760,-
152761,INF247L01CZ8
152763,-
152694,-
152695,INF247L01CU9
152692,-
152693,INF247L01CR5
153276,-
153277,INF204KC1EM1
153278,INF204KC1EJ7
153274,-
118588,-
118589,-
101864,INF204K01901
118591,INF204K01XN3
101863,-
101862,-
118725,INF204K01G45
118722,-
118724,-
102753,INF204K01AO9
102752,-
102751,-
152033,-
152035,INF204KC1BQ8
152034,-
152036,INF204KC1BN5
130864,-
130859,-
130861,-
130860,-
130858,-
130863,-
118756,INF204K01I43
118758,-
118759,-
102433,INF204K01943
102432,-
102431,-
118760,INF204K01I84
118762,-
118763,-
101264,INF204K01AC4
101262,-
101263,-
118767,INF204K01J26
118770,-
118769,-
108252,INF204K01752
108249,-
108258,-
149329,-
149327,INF204KC1329
149328,-
149325,INF204KC1295
134925,INF204KA17G1
134924,INF204KA14G8
134923,-
134922,-
153039,-
153037,INF663L01Z78
153040,-
153038,INF663L01Z94
151791,-
151788,-
151790,INF966L01BZ5
151789,INF966L01CC2
151757,-
151758,-
151759,INF966L01BT8
151760,INF966L01BW2
152255,-
152256,-
152257,INF966L01DH9
152258,INF966L01DE6
152336,-
152338,-
152339,INF966L01DP2
152337,INF966L01DM9
148564,-
148560,-
148563,INF966L01AG7
148561,INF966L01AF9
151853,-
151855,-
151854,INF966L01CF5
151856,INF966L01CI9
106170,-
120833,-
120832,INF966L01713
106169,INF966L01515
151916,-
151913,-
151914,INF966L01CL3
151915,INF966L01CP4
152189,-
152190,-
152192,INF966L01DB2
152191,INF966L01CY6
152415,-
152413,-
152416,INF966L01DV0
152414,INF966L01DS6
148925,-
148923,-
148924,INF966L01AM5
148922,INF966L01AJ1
152067,-
152070,-
152068,INF966L01CV2
152069,INF966L01CS8
147372,-
147371,-
153094,-
153095,-
151753,-
151752,-
152586,-
152587,-
152657,-
152655,INF200KB1209
152658,-
152656,INF200KB1175
133859,-
133857,INF200KA1523
133858,-
133860,INF200KA1499
120575,-
119730,INF200K01RL7
120576,-
100645,INF200K01412
152417,-
152420,INF200KB1142
152418,-
152419,INF200KB1118
146643,-
146642,INF200KA1A97
146644,-
146641,INF200KA1A63
119708,INF200K01SD2
119709,-
104523,-
101295,INF200K01206
119782,INF200K01UO5
119783,-
100644,INF200K01461
102823,-
119700,-
106096,-
119695,INF200K01RR4
106095,INF200K01CV8
152776,-
152777,INF200KB1340
152774,-
152775,INF200KB1316
119705,-
119613,INF200K01SA8
103145,-
103146,INF200K01321
119710,INF200K01SM3
119711,-
103114,INF200K01263
103034,-
119732,-
119733,INF200K01UX6
112923,INF200K01BE6
113099,-
153154,-
153151,INF200KB1522
153153,-
153152,INF200KB1498
120578,-
119731,INF200K01RU8
120577,-
100643,INF200K01438
153076,-
153077,-
152677,-
152676,-
152673,INF903JA1LS2
152678,-
152674,-
152675,INF903JA1LP8
119595,-
113373,INF903J01587
103743,INF903J01553
119594,INF903J01NG7
102142,-
119597,-
119596,INF903J01NA0
109061,-
109060,INF903J01645
109059,-
109058,INF903J01611
129212,-
129211,INF903J01G18
129213,-
129210,INF903J01F84
144835,-
144836,-
144837,-
144838,-
144839,-
144834,-
135789,-
135792,INF277K01Z36
135790,-
135791,INF277K01Z02
135793,-
135794,-
149071,-
149066,-
149067,INF277KA1182
149068,-
149070,-
149069,INF277KA1216
135795,-
135798,INF277K01Z93
135796,-
135799,INF277K01Z69
135800,-
135797,-
119172,-
119171,INF277K01NF6
101833,INF277K01949
100415,-
150532,-
150534,-
150533,INF277KA1505
150537,-
150535,-
150536,INF277KA1539
135806,-
135801,INF277K015A1
135802,-
135803,INF277K012A8
135805,-
135804,-
153055,-
153057,-
153056,INF277KA1CV0
153059,-
153054,-
153058,INF277KA1CS6
135807,-
135809,-
135808,INF277K011B8
135811,INF277K018A5
135810,-
135812,-
119243,-
101852,INF277K01774
119244,INF277K01PP0
101766,-
147869,-
147868,-
147865,INF277K014Y4
147866,INF277K017Y7
147864,-
147867,-
135817,-
135816,INF277K017B5
135814,-
135818,INF277K014B2
135813,-
135815,-
118868,-
118869,INF044D01CP7
117312,-
117313,INF044D01BK0
111903,-
118876,-
118877,INF044D01CL6
111787,-
111788,INF044D01849
118878,-
118879,-
118880,INF044D01CF8
105417,-
105418,INF044D01880
153109,-
153110,INF582M01KI5
153111,-
153112,INF582M01KE4
152409,-
152410,INF582M01JS6
152411,-
152412,INF582M01JO5
151905,-
151904,INF582M01JG1
151903,-
151906,INF582M01JC0
120733,-
120732,INF789F01SM5
102401,-
102402,INF789F01364
120782,-
120783,INF789F01TN1
100807,-
100806,INF789F01687
120780,-
120781,INF789F01VH9
106425,-
106426,INF789F01CG1
120729,INF789F01TT8
102396,INF789F01745
102395,-
120728,-
120682,-
100740,-
120681,INF789F01UC2
100739,INF789F01836
120730,INF789F01SG7
102397,INF789F01281
102398,-
120731,-
152087,-
152089,-
152086,-
152088,-
153204,-
153205,-
152321,-
152322,-
152915,-
152914,-
152962,-
152963,-
152349,-
152348,-
153189,-
153190,-
152644,-
152643,-
105804,-
119556,-
119557,-
105805,INF209K01EP7
125354,-
125351,INF846K01K50
125350,-
125352,INF846K01K27
147946,-
147943,-
147944,-
147945,-
145678,-
145675,INF761K01ES1
145677,-
145676,INF761K01ET9
152128,-
152129,INF251K01ST1
152130,-
152131,INF251K01SQ7
146130,-
146131,INF760K01JE2
146127,-
146128,INF760K01JH5
119212,-
119213,INF740K01QF6
105989,-
113153,INF740K01AM6
146196,-
146197,INF754K01JP1
146193,-
146194,INF754K01JL0
118525,-
118524,INF090I01IP6
103361,INF090I01551
103360,-
130502,-
130503,-
130501,INF179KA1SB7
130504,INF179KA1RY1
151130,-
151132,INF917K01XP5
151133,-
151131,INF917K01XQ3
120591,-
120870,INF109K014M3
106823,-
106822,INF109K01BJ8
106821,-
145137,-
145138,INF205K015T8
145139,-
145140,INF205K014T1
147919,-
147917,INF00XX01762
147920,-
147918,INF00XX01739
152614,-
152615,INF192K01NJ9
152612,-
152613,INF192K01NG5
102875,-
120164,-
102874,INF174K01229
120163,INF174K01KV8
152004,-
152005,INF397L01JQ5
152003,-
152006,INF397L01JU7
150915,-
150913,INF174V01BM3
150912,-
150914,INF174V01BJ9
153196,-
153197,INF769K01NK2
153198,-
153199,INF769K01NH8
152237,-
152235,INF247L01CA1
152232,-
152234,INF247L01BX5
118775,INF204K01K07
118777,-
118778,-
113178,-
113177,-
113179,INF204K01IB9
149031,INF663L01W22
149019,-
149020,-
149032,INF663L01W55
100177,-
120828,-
120827,INF966L01671
100176,INF966L01044
152107,-
152108,-
125497,-
125496,INF200K01T77
125494,-
125495,INF200K01T44
119589,-
119588,INF903J01NJ1
100795,-
100794,INF903J01462
145209,INF277K012O9
145210,INF277K016O0
145206,-
145208,-
145207,-
145205,-
152939,-
152937,INF0GCD01818
152938,INF0GCD01784
152940,-
129649,-
129646,INF582M01BV7
129647,-
129648,INF582M01BZ8
148618,-
148619,-
148617,-
148616,-
119658,-
119659,-
108167,-
108166,INF209K01LG1
149166,-
149168,INF846K012C6
149167,-
149165,INF846K015C9
108909,-
108908,INF194K01367
118481,-
118480,INF194K010A2
151755,-
151756,INF251K01SF0
151747,-
151754,INF251K01SC7
149085,-
149086,INF760K01JX2
149088,-
149087,INF760K01KA8
148595,-
148596,INF740KA1PR9
148594,-
148597,INF740KA1PO6
118494,-
118493,INF090I01GX4
100496,-
100497,INF090I01288
135341,-
135343,-
135342,INF666M01BG9
140819,INF666M01DD2
140815,INF666M01CZ7
140817,INF666M01DB6
135344,INF666M01BJ3
140820,INF666M01DJ9
140816,INF666M01DF7
140818,INF666M01DH3
118935,-
101764,-
118934,INF179K01VB6
101765,INF179K01418
151113,-
151112,INF917K01HB8
151110,-
151111,INF677K01015
120323,-
120322,INF109K010K5
102594,-
102595,INF109K01AD3
148972,-
148970,INF00XX01AS2
148973,-
148971,INF00XX01AP8
120486,-
120485,INF192K01BS5
100254,-
106168,INF137A01029
152018,-
152015,-
152016,-
152017,-
153303,-
153305,INF174V01CK5
153304,-
153302,INF174V01CG3
118782,INF204K01K31
118784,-
103086,INF204K01GD9
103085,-
149335,-
149337,-
149338,INF966L01AP8
149336,INF966L01AS2
103490,-
103491,INF082J01051
141068,-
141069,INF082J01267
112218,INF277K01436
101672,-
119231,-
102428,INF277K01444
119233,INF277K01NC3
119232,INF277K01NA7
145473,-
145474,INF582M01EL2
145471,-
145472,INF582M01EP3
120751,-
120752,INF789F01VA4
103098,-
103097,INF789F01AF7
102507,-
120606,INF109K010D0
120605,-
102060,-
118019,INF109K01I07
130901,-
130954,-
120612,INF109K018D3
120610,INF109K010E8
120611,-
102248,-
118023,INF109K01I31
118022,INF109K01I23
130905,-
103028,INF109K01AO0
130949,-
103027,-
120311,INF109K014C4
120310,-
102208,INF200K01529
102207,-
104763,INF200K01CY2
104762,-
120517,-
103155,-
120518,INF209K01ZB2
103154,INF209K01EE1
144394,-
144397,INF846K01E41
144398,INF846K01E66
144395,INF846K01E17
144393,-
144399,INF846K01F16
144400,INF846K01F32
144396,INF846K01E82
140382,-
140383,INF194KA1U72
140381,-
140384,INF194KA1U31
139527,-
139530,INF761K01DO2
139529,-
139528,INF761K01DR5
150259,INF251K01PA7
150260,-
150261,INF251K01OX2
150258,-
118272,-
118271,INF760K01EY1
106166,-
106167,INF760K01076
119019,-
119020,INF740K01OA2
100081,-
100082,INF740K01334
118625,INF754K01CC4
112013,INF754K01145
112108,-
112109,INF754K01186
112012,-
118624,-
118546,-
118547,INF090I01GB0
100550,-
100549,INF090I01833
145599,-
145605,-
145600,INF666M01FC9
145602,INF666M01FI6
145606,INF666M01FE5
145601,INF666M01FG0
145603,INF666M01FL0
145608,INF666M01FR7
145604,INF666M01FN6
145607,INF666M01FP1
119062,-
102948,-
119061,INF179K01XY4
102947,INF179K01AR6
151125,INF917K01TX7
151122,-
151123,INF917K01LD6
151124,INF917K01TV1
151120,-
151121,INF917K01LA2
136113,INF109KB1QJ8
136114,INF109KB1QL4
120251,-
131453,INF109KA1Y01
120252,INF109K01X99
100356,-
131452,INF109KA1X85
100355,INF109K01498
143537,-
143532,INF205K015Q4
143536,-
143534,INF205K012Q1
130904,-
131477,INF192K01HK9
133401,-
120484,-
133409,-
133402,INF192K01HI3
120483,INF192K01BP1
133412,INF192K01HO1
133411,-
133406,INF192K01HS2
133407,-
131476,INF192K01HG7
133400,-
133403,-
133408,INF192K01HE2
100220,INF192K01536
133404,INF192K01HM5
133410,-
133405,INF192K01HQ6
100221,-
133036,-
133035,-
119767,INF174K01LM5
100286,INF174K01443
120261,-
120260,INF767K01EE8
100323,-
100321,INF767K01014
147448,INF174V01796
147446,-
147447,-
147449,INF174V01762
134813,-
134814,INF769K01DJ5
134815,-
134816,INF769K01DG1
143163,-
143195,INF959L01DH4
143186,INF959L01DF8
143192,INF959L01DB7
143167,INF959L01CZ8
143185,INF959L01DD3
143162,-
143198,INF959L01DS1
143189,INF959L01DQ5
143197,INF959L01DM4
143166,INF959L01DK8
143199,INF959L01DO0
118794,-
147690,INF204KB10G4
147684,INF204KB12G0
147683,INF204KB18F9
147686,INF204KB17G9
147687,INF204KB19G5
147688,INF204KB15G3
148266,INF204KB17T2
148267,INF204KB19T8
148270,INF204KB15T6
148272,INF204KB14U7
148268,INF204KB16U2
148269,INF204KB12U1
118793,INF204K01B24
139679,INF204KB1BE5
122766,INF204K012R0
112936,-
112937,INF204K01FY7
139680,INF204KB1BG0
122765,INF204K014R6
147689,-
147685,-
148265,-
148271,-
138385,-
142422,INF663L01ZD4
138387,INF663L01GZ7
138386,-
138381,INF663L01HB6
138382,-
142421,INF663L01ZB8
138384,-
138383,-
139820,INF663L01OB2
139823,INF663L01OF3
139821,INF663L01NZ3
139822,INF663L01OD8
101070,-
120819,-
101069,INF966L01259
120818,INF966L01549
119609,-
119604,INF200K01RX2
101551,INF200K01123
102885,-
125711,-
125712,INF680P01067
125713,-
125714,INF680P01034
149601,-
149600,INF173K01CJ2
149599,-
149602,INF173K01FC0
119053,-
119057,INF277K01MP7
119058,INF277K01MM4
100414,-
113134,INF277K01CW4
101222,INF277K01295
148592,-
148593,INF582M01GZ7
148591,-
148590,INF582M01HD2
120673,INF789F01SJ1
100684,-
100685,INF789F01315
120674,-
119526,-
112088,-
119525,INF209K01VQ9
112087,INF209K01CI6
130773,-
130774,INF846K01QB0
130771,-
130776,INF846K01QE4
152080,INF0QA701540
152078,-
152077,-
152079,INF0QA701516
108844,INF194K01631
108846,-
133680,INF194KA1YE0
108845,-
108847,INF194K01664
118474,-
133679,INF194KA1YH3
118475,INF194K01Y86
143613,INF761K01EJ0
143614,-
143615,INF761K01EF8
143616,INF761K01EH4
143620,-
143617,INF761K01EC5
143618,INF761K01DY1
143619,INF761K01EA9
150252,INF251K01OU8
150255,INF251K01PE9
150256,INF251K01PI0
150254,INF251K01PC3
150257,INF251K01PG4
150250,-
150251,-
150253,INF251K01OO1
142283,-
142279,INF740KA1DP9
142281,INF740KA1DR5
142282,-
142280,INF740KA1DK0
142278,INF740KA1DM6
130209,INF754K01EC0
141606,INF754K01HX9
141605,INF754K01HU5
130207,INF754K01EH9
130206,-
130208,-
130205,-
153043,-
153041,INF090I01XT7
153042,-
153044,INF090I01XQ3
118931,-
118930,INF179K01UW4
106796,-
106799,-
106797,-
106793,-
129052,-
106795,INF179KA1KL3
129053,INF179KA1KP4
129054,INF179KA1KR0
129051,INF179KA1KN9
151138,-
151135,INF917K01QS3
151136,INF917K01QU9
151134,-
151140,INF917K01QM6
151137,INF917K01QO2
104684,-
130898,-
120364,-
120365,INF109K015O6
130951,-
104683,-
104681,INF109K01BE9
130787,-
120401,-
120400,INF205K01KQ0
105603,-
105604,INF205K01130
147617,-
147615,INF00XX01465
147618,-
147616,INF00XX01432
133395,-
135173,INF192K01KZ1
130604,-
120482,-
133397,-
135171,INF192K01KV0
135172,INF192K01KN7
133398,-
135174,INF192K01KR8
120481,INF192K01BM8
133394,-
135167,INF192K01KX6
130603,-
103780,-
133399,-
135170,INF192K01KT4
103781,INF192K01502
135168,INF192K01KL1
133396,-
135169,INF192K01KP2
105968,-
119771,-
105967,INF174K01310
119770,INF174K01LD4
145895,-
145894,INF767K01PS4
145891,INF767K01PQ8
145890,-
145892,INF767K01PO3
145893,INF767K01PM7
148470,INF174V01AB8
148468,-
148467,-
148469,INF174V01986
148401,-
148402,INF769K01FT9
148400,-
148403,INF769K01FQ5
153187,-
153185,INF247L01EF6
153188,-
153186,INF247L01EI0
118587,INF204K01YB6
128821,INF204KA1MW5
118585,-
113345,-
113346,INF204K01JA9
128820,INF204KA1MU9
150367,-
150366,-
138880,-
138875,-
142424,INF663L01YV9
138878,INF223J016N0
138879,INF223J015N2
138877,INF223J014N5
138885,INF223J016M2
138876,-
138883,INF223J015M4
138884,INF223J014M7
138887,INF223J013M9
152109,-
152110,-
153426,-
153428,-
153427,INF966L01DY4
153429,INF966L01EB0
153090,-
153091,-
119574,-
119567,INF200K01QT2
104457,-
104458,INF200K01149
149552,-
149551,INF173K01NA8
149550,-
149549,INF173K01NE0
145727,-
145725,INF277K019Q9
145728,-
145726,INF277K010R6
145724,-
145723,-
146297,-
146296,INF582M01ET5
146294,-
146295,INF582M01EX7
120795,-
120796,INF789FB1RF8
104075,-
104074,INF789FB1RI2
152849,-
152850,-
152073,INF579M01BA7
152075,-
152076,-
152074,INF579M01AX1
118738,INF204K01G86
118737,-
118736,-
102848,INF204K01588
102847,-
102846,-
152132,-
152133,-
120550,-
120705,INF209K01XJ0
101818,INF209K01777
101816,INF209K01DF0
120477,INF846K01DZ7
120480,-
120478,INF846K01EC4
120479,INF846K01EE0
112927,INF846K01750
112924,-
112926,INF846K01735
112925,INF846K01719
112353,-
112352,INF194K01RX7
113361,INF194K01SA3
118491,-
118490,INF194K016B7
118492,INF194K019B1
150206,-
150207,INF251K01HT4
150208,INF251K01HV0
150203,-
150204,INF251K01860
150205,INF251K01886
118309,-
118311,INF760K01GA6
118310,INF760K01GD0
100601,-
100600,INF760K01316
112378,INF760K01AQ5
118994,-
118992,INF740K01NR8
118993,INF740K01NS6
102450,INF740K01466
102451,INF740K01482
102448,-
118574,-
100948,-
118575,INF090I01GH7
118576,INF090I01GJ3
100949,INF090I01EC3
100950,INF090I01EE9
148302,-
148298,-
148297,-
148299,-
148300,-
148301,-
119118,-
102147,-
102148,INF179K01AB0
119119,INF179K01XG1
102149,INF179K01AD6
119120,INF179K01XI7
120073,-
120074,INF336L01DY0
120075,INF336L01EA8
102262,-
102260,INF336L01115
102261,INF336L01131
123183,-
120616,-
120613,INF109K01S54
120615,INF109K01S70
120614,INF109K01S96
128110,-
102330,-
113098,INF109K01WX5
102331,INF109K01894
113097,INF109K01WY3
114859,-
120154,-
114858,INF174K01401
120155,INF174K01KB0
120276,-
120277,INF767K01ES8
120274,INF767K01ET6
120275,INF767K01EU4
101869,-
101866,INF767K01824
101867,INF767K01840
101868,INF767K01865
148291,INF204KB16O5
148292,INF204KB18O1
148294,INF204KB11P3
148295,INF204KB13P9
118727,INF204K01YX0
118729,INF204K01YZ5
118726,-
102173,INF204K01FF6
102174,INF204K01FH2
148143,-
148139,INF204KB13K0
148140,INF204KB16K3
148141,-
148142,INF204KB19K7
148144,INF204KB11L2
148296,-
148293,-
102172,-
148958,-
148961,INF879O01159
148959,-
148960,INF879O01183
119836,INF200K01TW0
119837,INF200K01TR0
119839,-
119838,INF200K01TU4
100929,INF200K01917
100968,-
100927,INF200K01875
100928,INF200K01891
119635,-
119638,INF903J01OV4
119636,INF903J01OT8
119637,INF903J01OU6
112868,-
112869,INF903J01HH7
112867,INF903J01HF1
112870,INF903J01HG9
148106,-
148112,-
148105,-
148108,-
148115,INF789F1AQR7
148109,INF789F1AQO4
148111,INF789F1AQL0
148104,INF789F1AQI6
102533,-
120789,INF789F01UI9
120779,-
120778,INF789F01UL3
120790,-
102534,INF789F01885
102535,-
102536,INF789F01919
131670,-
131666,-
131671,INF084M01DL1
131665,INF084M01AD4
141642,-
141643,INF846K01A45
141644,-
141645,INF846K01A78
152194,-
152195,INF0QA701672
152196,-
152197,INF0QA701706
131355,-
131356,INF194KA1UJ7
131357,-
131354,INF194KA1UG3
127852,INF761K01BN8
127851,INF761K01BQ1
127850,-
127849,-
145396,-
145397,INF955L01HH3
145387,-
145389,INF955L01HE0
152688,-
152689,INF760K01LF5
152690,-
152691,INF760K01LC2
126393,-
126391,INF740K01L07
126394,-
126392,INF740K01K73
141767,INF754K01II8
118614,INF754K01BQ6
112117,-
141766,INF754K01IL2
112118,INF754K01269
118615,-
150480,-
150481,-
150478,INF090I01WP7
150479,INF090I01WS1
100119,-
118968,-
100120,INF179K01822
118969,INF179K01VZ5
152509,-
152511,INF0R8701160
152512,-
152510,INF0R8701137
151129,-
151128,INF917K01IL5
151127,-
151126,INF917K01KX6
120377,-
120376,INF109K011B2
122236,INF109K015W9
131451,INF109KA1Y43
104685,-
104686,INF109K01BG4
122168,INF109K017W5
131450,INF109KA1Y27
120333,-
120332,INF205K01LM7
106317,-
106316,INF205K01221
147789,-
147788,INF00XX01705
147787,-
147786,INF00XX01671
144335,-
144336,INF174KA1178
144334,INF174KA1202
144333,-
149261,-
149260,INF767K01RA8
149259,-
149258,INF767K01QX2
149406,-
149407,INF174V01BG5
149404,-
149405,INF174V01BD2
150470,-
150471,INF769K01IO4
150474,INF769K01IL0
150473,-
139872,-
139863,INF247L01627
139870,-
139866,INF247L01676
139865,INF247L01668
139871,INF247L01619
149264,-
149265,-
149266,-
149263,-
148658,-
148659,INF663L01V64
148660,INF663L01V98
148657,-
152469,INF879O01282
152468,-
152467,INF879O01258
152464,-
151713,-
151714,-
151712,INF966L01BN1
151715,INF966L01BQ4
152188,-
152186,INF0K1H01156
152187,-
152185,INF0K1H01115
149134,-
149135,INF200KA1Y99
149132,-
149133,INF200KA1Y65
134110,-
134109,-
134111,INF200KA1697
134108,INF200KA1663
147406,-
147403,INF680P01224
147405,-
147404,INF680P01190
149717,-
149718,INF173K01FG1
149715,-
149716,INF173K01569
146006,-
146008,INF277K015S3
146005,-
146009,INF277K012S0
146010,-
146007,-
153376,-
153377,-
142038,-
142037,INF582M01DF6
142035,-
142036,INF582M01DJ8
100646,-
120784,-
151885,-
151883,-
151882,-
151884,-
151267,-
151268,-
132996,INF209KA1TR5
132995,-
132997,INF209KA1TU9
132998,-
135120,-
135121,INF846K01VL9
135124,INF846K01VN5
139520,INF846K01XQ4
135122,-
135123,INF846K01VQ8
135125,INF846K01VS4
139521,INF846K01XS0
108995,-
108992,INF194K01607
133682,INF194KA1XY0
108993,INF194K01573
108994,-
143259,INF194KA17J8
143258,INF194KA10K1
133681,INF194KA1YB6
118477,-
118476,INF194K01Z28
147496,-
147498,INF955L01IN9
147494,-
147495,INF955L01IK5
136567,-
136568,INF740KA1520
136569,INF740KA1546
136570,INF740KA1561
136563,-
136564,INF740KA1454
136565,INF740KA1470
136566,INF740KA1496
140350,-
140347,-
140348,INF843K01KF1
141933,INF754K01IO6
140352,-
140351,-
140349,INF843K01KJ3
141934,INF754K01IQ1
144462,INF090I01PB1
144465,INF090I01PG0
144467,INF090I01PK2
144468,INF090I01OY6
144464,INF090I01PE5
144463,INF090I01PI6
144461,-
144466,-
119128,-
101585,-
119129,INF179K01XS6
101586,INF179K01AL9
151060,-
151061,INF917K01GA2
151059,INF917K01GC8
151058,-
151056,INF917K01973
151057,INF917K01999
133051,-
133054,-
133056,INF109KA17J6
133049,INF109KA15J0
133052,INF109KA16J8
133057,INF109KA10J1
133050,INF109KA18I6
133053,INF109KA19I4
146457,-
146458,INF205KA1031
146456,-
146455,INF205KA1056
131373,-
131375,INF174K01D51
131372,-
131374,INF174K01D02
151952,-
151953,INF397L01BB4
151954,INF397L01BE8
151950,-
151949,INF397L01265
151951,INF397L01299
140444,-
140447,-
140442,INF174V01200
140446,INF174V01176
145694,INF769K01EM7
145696,INF769K01EL9
145693,-
145695,-
148276,INF204KB12S5
148277,INF204KB14S1
148275,INF204KB10S9
148278,INF204KB10T7
148282,INF204KB12T3
148281,INF204KB18S2
134597,INF204KA1X01
134599,INF204KA1X43
134601,INF204KA1X27
134596,INF204KA1W28
134598,INF204KA1W69
134600,INF204KA1W44
147691,-
147697,-
147692,INF204KB15E8
147693,INF204KB17E4
147698,INF204KB13E3
147695,-
147700,-
147694,INF204KB13F0
147699,INF204KB15F5
147696,INF204KB11F4
148273,-
148274,-
148279,-
148280,-
134595,-
134594,-
134602,-
134593,-
138371,INF223J01FA9
138375,INF223J01QB4
138376,-
142427,INF663L01YN6
138377,INF223J01QF5
138378,INF223J01QH1
142428,INF663L01YR7
138372,-
138369,INF223J01FD3
138370,INF223J01FF8
142426,INF663L01YP1
134643,-
134641,INF200KA1DH9
134640,INF200KA1DJ5
134644,-
134639,INF200KA1DC0
134642,INF200KA1DE6
149677,INF173K01HD4
149679,-
149674,-
149676,INF173K01270
149678,INF173K01HG7
149675,INF173K01254
101906,-
119960,-
102118,INF277K01915
101609,INF277K01899
119958,INF277K01QJ1
119959,INF277K01QL7
144312,-
144313,INF582M01ED9
144310,-
144311,INF582M01EH0
144490,-
144491,INF789F1A751
144489,INF789F1A801
144488,INF789F1A843
144484,-
144485,INF789F1A728
144486,INF789F1A785
144487,INF789F1A827
153355,-
153356,-
151307,-
151308,INF209KB17R5
151309,-
151310,INF209KB14R2
120524,-
120523,INF846K01EU6
113064,-
113065,INF846K01784
152639,-
152641,INF0QA701847
152642,-
152640,INF0QA701813
152324,-
152323,INF194KB1HO3
152326,-
152325,INF194KB1HL9
152396,-
152399,INF761K01GB2
152398,-
152395,INF761K01FY6
150865,-
150866,INF251K01RH8
150863,-
150864,INF251K01RE5
153465,-
153468,INF760K01LL3
153466,-
153467,INF760K01LK5
152056,-
152055,INF740KA1TG4
152053,-
152054,INF740KA1TD1
151792,-
151793,INF754K01RU4
151795,-
151794,INF754K01RQ2
103131,-
119131,-
103130,INF179K01AO3
119130,INF179K01XV0
152380,-
152381,INF336L01RK9
152378,-
152379,INF336L01RH5
120334,-
120335,INF109K014K7
101144,-
101143,INF109K01779
115269,-
104898,-
153047,-
153049,INF205KA1AE7
153046,-
153048,INF205KA1AB3
152064,-
152063,INF174KA1PF9
152065,-
152066,INF174KA1PC6
153246,-
153247,INF767K01RX0
153248,-
153249,INF767K01RU6
152445,INF174V01BY8
152444,INF174V01BV4
152443,-
152441,-
152344,-
152345,INF769K01LB5
152347,-
152346,INF769K01KY9
148454,-
148455,-
148457,-
148458,INF204KB11W9
148460,INF204KB18V6
148459,-
120820,INF966L01572
101071,INF966L01192
101072,-
120821,-
152474,-
152475,-
153092,-
153093,-
119840,INF200K01TY6
119843,-
119841,INF200K01UB2
119842,INF200K01UD8
103409,INF200K01792
103408,-
103400,INF200K01826
103401,INF200K01842
152051,-
152052,-
152314,-
152316,-
152312,INF903JA1LM5
152311,-
152315,-
152313,INF903JA1LJ1
148052,INF277K010Z9
148049,-
148053,-
148054,-
148051,INF277K013Z3
